sec,hr,ve,vo2,vco2,fat,cho,phases,rer
4.0,0,38.864,1589.3065377,1500.4629797,2156,9146,NONE,0.944099167849286
6.0,0,57.778,2127.2648955,1930.3113902,4741,10263,NONE,0.9074146780137096
8.0,0,71.667,2367.9582497,2333.6757297,840,16155,NONE,0.985522329203083
10.0,0,67.564,2776.6846394,2063.9077056,16526,2337,NONE,0.7432992844466413
12.0,0,68.389,4102.8738424,2148.2087808,26445,0,NONE,0.5235863600288994
14.0,0,71.649,2218.7634612,2245.7328617,0,16018,NONE,1.0121551490150344
16.0,0,71.75,4223.4175595,2436.6924923,27578,0,NONE,0.57694804218896
18.0,0,76.551,2963.6668809,2635.5267497,7867,12952,NONE,0.8892790099606772
20.0,0,77.323,3216.3924252,2731.510376,11520,10870,NONE,0.8492466138767725
22.0,0,83.822,3532.8959719,3124.3131275,9785,15005,NONE,0.8843490304696793
24.0,0,92.196,3971.5195843,3514.5738053,10944,16927,NONE,0.884944347043793
26.0,0,96.287,4036.222735,3641.9096098,9481,18955,NONE,0.902306401036612
27.0,0,102.071,4251.2964786,3912.1236034,8188,21884,NONE,0.920218955109973
29.0,0,102.462,4211.564695,3952.2874914,6285,23628,NONE,0.9384368465459368
31.0,0,107.254,4313.2203124,4113.8233014,4850,25889,NONE,0.9537707335684298
32.0,0,115.309,4522.8069421,4421.2950832,2482,29921,NONE,0.9775555622427547
34.0,0,119.731,4651.7198163,4621.2373829,748,32696,NONE,0.9934470616022084
36.0,0,121.084,4659.5978243,4615.8251955,1073,32406,NONE,0.9906059212724916
37.0,0,120.0,4632.0900726,4759.1140671,0,33552,NONE,1.02742260891069
39.0,0,126.112,4651.9381281,4917.8710218,0,33915,NONE,1.0571660427067235
40.0,0,128.431,4754.0928885,5088.7546142,0,34760,NONE,1.0703944440188655
43.0,0,97.206,3963.800863,4387.2645127,0,29210,NONE,1.1068327255419943
44.0,0,147.435,5415.5216337,5946.1103555,0,39832,NONE,1.0979755520683776
45.0,0,150.87,5290.746872,5912.806736,0,39079,NONE,1.1175750568019236
47.0,0,146.529,4897.7314111,5591.5580017,0,36363,NONE,1.1416628500753518
48.0,0,147.338,4889.4279048,5694.4937905,0,36479,NONE,1.1646544138445438
49.0,0,152.978,4836.7409046,5782.8648474,0,36323,NONE,1.1956118720149316
51.0,0,155.036,4815.0589411,5904.1473151,0,36394,NONE,1.2261838094449573
52.0,0,152.565,4789.424479,5806.2229737,0,36094,NONE,1.2123007679019298
54.0,0,161.418,4781.7879104,5851.0866125,0,36123,NONE,1.2236190149241797
55.0,0,165.646,4947.0546961,6183.1109959,0,37577,NONE,1.249857011036171
56.0,0,166.266,4800.9736422,6121.9404565,0,36659,NONE,1.2751456085259156
57.0,0,167.538,4793.5152148,6249.8996754,0,36820,NONE,1.3038238944362597
59.0,0,163.218,4624.1213928,6094.648471,0,35623,NONE,1.3180122131935568
60.0,0,168.844,4734.6287221,6299.4630079,0,36568,NONE,1.3305083413395786
61.0,0,172.762,4750.1942739,6428.2503634,0,36859,NONE,1.3532605179371506
63.0,0,167.45,4710.1513091,6356.6374978,0,36521,NONE,1.3495612095346052
64.0,0,172.272,4762.9218845,6379.8234311,0,36854,NONE,1.339476813983007
65.0,0,168.186,4766.3699438,6320.7315019,0,36780,NONE,1.3261101375737487
66.0,0,176.667,4784.320189,6571.1721602,0,37277,NONE,1.3734808500710904
68.0,0,178.739,4723.9085439,6517.7136152,0,36854,NONE,1.3797290008114884
69.0,0,179.157,4818.0586284,6577.7787061,0,37477,NONE,1.3652342599833358
70.0,0,179.066,4993.0230662,6708.981336,0,38668,NONE,1.3436712082137343
71.0,0,182.41,4895.739127,6724.3285693,0,38146,NONE,1.373506307191764
72.0,0,182.874,4904.2568605,6829.657142,0,38360,NONE,1.3925977648127716
74.0,0,182.949,4729.9604274,6786.0173035,0,37313,NONE,1.4346879657152205
75.0,0,181.576,4708.3360804,6603.2138453,0,36902,NONE,1.4024516798594842
76.0,0,187.895,4777.1965042,6871.3524783,0,37713,NONE,1.4383650478390133
77.0,0,182.874,4760.5253465,6806.9788565,0,37517,NONE,1.429879763481268
78.0,0,182.7,4729.5566228,6706.2735212,0,37184,NONE,1.4179497268033003
79.0,0,185.695,4784.2417329,6814.2866926,0,37662,NONE,1.4243190609997616
81.0,0,190.991,4871.1394535,6848.3532831,0,38204,NONE,1.4059037620405914
82.0,0,187.381,4766.589715,6778.9462466,0,37507,NONE,1.422179514479148
83.0,0,195.838,5019.2942306,6879.3877102,0,39085,NONE,1.370588651340658
84.0,0,194.264,4782.9717381,6771.0861643,0,37587,NONE,1.4156651000805962
85.0,0,198.058,4930.2367638,6738.7921511,0,38362,NONE,1.3668293175247124
86.0,0,195.333,4901.9988304,6849.904935,0,38380,NONE,1.3973697611920997
87.0,0,196.5,4832.471229,6708.7409265,0,37766,NONE,1.3882629835932334
88.0,0,196.574,4930.6561226,6757.450777,0,38394,NONE,1.3704972743945296
89.0,0,194.827,4785.2537756,6592.8416302,0,37317,NONE,1.3777412733713073
90.0,0,202.62,4838.7997703,6874.766262,0,38064,NONE,1.4207585740985873
91.0,0,207.551,5080.013233,7079.9220126,0,39744,NONE,1.3936818051198177
92.0,0,200.0,4997.8201844,6860.0710047,0,38934,NONE,1.3726126094157525
93.0,0,197.657,4922.6109445,6950.2983142,0,38655,NONE,1.4119129853163637
94.0,0,196.442,4740.9586448,6768.9878444,0,37347,NONE,1.4277677473150692
95.0,0,199.471,4785.6439143,6763.2051511,0,37589,NONE,1.4132278272712355
96.0,0,199.01,4748.4256355,6835.1807776,0,37494,NONE,1.439462529748614
97.0,0,196.268,4653.3220692,6709.531073,0,36761,NONE,1.4418797953853006
99.0,0,123.12,3455.8923413,4933.7626783,0,27223,NONE,1.4276378402586667
100.0,0,198.408,5175.4565858,7334.3769373,0,40683,NONE,1.4171458721967587
101.0,0,192.561,5006.5013884,7000.4263243,0,39205,NONE,1.398267129321066
102.0,0,198.466,5044.3966978,7064.8716406,0,39520,NONE,1.4005384714650189
103.0,0,201.176,4988.5197034,7057.9310762,0,39195,NONE,1.4148347597764446
104.0,0,203.52,4938.5886863,6893.2294866,0,38654,NONE,1.395789348832049
105.0,0,211.0,5058.3435257,7010.9208471,0,39513,NONE,1.3860112132518307
106.0,0,211.152,4830.4076839,7003.9674111,0,38222,NONE,1.449974385069937
107.0,0,211.875,4835.1672987,7014.1239085,0,38265,NONE,1.4506476146928444
108.0,0,208.727,4781.7732341,6915.5802384,0,37809,NONE,1.4462375984463876
109.0,0,203.312,4742.756876,6790.0086405,0,37391,NONE,1.431658593941386
110.0,0,207.152,4765.4782117,6898.8040293,0,37691,NONE,1.4476624848189104
111.0,0,207.158,4736.60852,6829.7036027,0,37419,NONE,1.441897419611955
112.0,0,207.161,4713.7946206,6666.4704447,0,37032,NONE,1.4142471153848133
112.0,0,218.581,5022.6892065,7041.4751702,0,39361,NONE,1.4019332832872544
113.0,0,205.979,4789.7962045,6693.6513382,0,37502,NONE,1.397481448565877
114.0,0,206.8,4645.0388061,6529.7064708,0,36430,NONE,1.405737765252897
115.0,0,205.516,4879.13189,6667.481469,0,37962,NONE,1.3665302802462265
116.0,0,210.282,4820.3696186,6653.2535202,0,37610,NONE,1.3802372113805523
117.0,0,207.8,4807.3664096,6751.144878,0,37692,NONE,1.4043333298910603
118.0,0,210.698,4708.739183,6561.5577444,0,36838,NONE,1.3934850688033955
119.0,0,202.435,4698.4579265,6642.0132415,0,36907,NONE,1.4136581289869723
120.0,0,205.891,4686.1844389,6547.0460419,0,36688,NONE,1.3970952546282631
121.0,0,201.843,4551.2112302,6147.7791877,0,35298,NONE,1.3508006718971468
121.0,0,209.191,4745.1780992,6580.7160226,0,37073,NONE,1.3868217135431558
123.0,0,179.366,4323.090209,6114.5335426,0,33964,NONE,1.4143895331794127
124.0,0,208.38,4531.1783637,6418.9272822,0,35615,NONE,1.416613244277264
125.0,0,202.68,4190.5710134,6021.0518886,0,33072,NONE,1.436809415553812
126.0,0,198.061,4071.9696664,5918.2075828,0,32243,NONE,1.4534016870592863
127.0,0,193.426,4055.4636812,5970.8733726,0,32233,NONE,1.4723035001593792
128.0,0,180.291,3875.2082398,5641.0944959,0,30699,NONE,1.455688093858703
129.0,0,200.809,4301.8654217,6356.3149363,0,34228,NONE,1.4775717771729195
130.0,0,181.294,3819.8903856,5635.3355147,0,30379,NONE,1.475261053548489
131.0,0,171.303,3876.0316328,5790.0586602,0,30939,NONE,1.493810992460175
132.0,0,167.436,3864.7705789,5760.7109371,0,30830,NONE,1.490569962561562
133.0,0,183.533,4058.4962404,6144.4972746,0,32525,NONE,1.5139837295979377
134.0,0,170.636,3639.2161515,5586.462624,0,29287,NONE,1.5350730463474642
135.0,0,188.712,4005.4692811,6246.0283165,0,32388,NONE,1.5593749141885036
136.0,0,187.842,3807.6071837,6069.5411974,0,30998,NONE,1.5940565569324276
137.0,0,169.036,3407.5250843,5280.8957417,0,27502,NONE,1.5497745756976116
138.0,0,187.647,3712.8432395,5832.2408683,0,30090,NONE,1.5708287401558636
139.0,0,176.291,3276.1298616,5328.8537174,0,26840,NONE,1.6265697461691857
140.0,0,173.611,3333.5906883,5517.1101427,0,27461,NONE,1.655005265662507
142.0,0,174.818,3242.7287935,5620.0725042,0,27113,NONE,1.7331306014444838
143.0,0,181.731,3176.0821772,5497.1392068,0,26544,NONE,1.7307924984630652
144.0,0,186.0,3162.3040443,5509.2007611,0,26486,NONE,1.7421477137943906
145.0,0,179.83,2931.5594578,5333.7221301,0,24912,NONE,1.8194146176733907
146.0,0,179.236,2872.2686764,5231.4955732,0,24417,NONE,1.8213809927269653
147.0,0,180.8,2742.3621769,5139.5036607,0,23542,NONE,1.8741155723310616
148.0,0,178.991,2630.9359128,4913.0203155,0,22558,NONE,1.8674040259199125
149.0,0,174.222,2571.4556452,4956.525344,0,22292,NONE,1.9275173395473808
150.0,0,176.971,2556.1097522,5002.2280532,0,22279,NONE,1.956969198562256
151.0,0,173.406,2457.3844811,4759.4939989,0,21340,NONE,1.9368129145055504
152.0,0,175.178,2494.6748738,4926.2982957,0,21813,NONE,1.9747255834569104
153.0,0,174.453,2477.257042,4826.8320497,0,21558,NONE,1.9484583020109547
156.0,0,173.664,2309.0848219,4576.2520247,0,20217,NONE,1.981846652534181
162.0,0,166.941,2074.780212,4148.1676181,0,18223,NONE,1.9993286971352704
167.0,0,98.637,1699.53822,3242.8571892,0,14681,NONE,1.9080813547105755
168.0,0,169.0,2292.4471695,4495.4758588,0,19995,NONE,1.9609943114983528
174.0,0,171.396,1969.5429048,3920.3096966,0,17271,NONE,1.9904667661952216
175.0,0,163.745,1911.526239,3782.4983206,0,16727,NONE,1.9787844097702705
176.0,0,170.686,1946.8445862,3833.5205816,0,17006,NONE,1.9690943020174805
177.0,0,168.919,1921.1229945,3815.9769577,0,16834,NONE,1.9863262105678785
179.0,0,158.018,1788.8879063,3515.0364499,0,15614,NONE,1.9649282873012623
180.0,0,162.283,1855.343671,3661.7437816,0,16220,NONE,1.973620218633877
181.0,0,156.168,1810.1600955,3529.0628341,0,15756,NONE,1.949586029916988
182.0,0,143.243,1814.7370176,3427.8205887,0,15621,NONE,1.8888800721293009
183.0,0,149.135,1742.5234878,3341.0269393,0,15078,NONE,1.917349730257105
184.0,0,168.343,2021.0065379,3803.3032146,0,17374,NONE,1.8818856561206176
185.0,0,166.0,1968.8275601,3598.424095,0,16757,NONE,1.827698965579916
186.0,0,157.722,1957.9302642,3460.9596806,0,16478,NONE,1.767662385061569
187.0,0,169.925,2140.1676239,3770.1530047,0,17991,NONE,1.7616157550452516
188.0,0,163.761,1955.9491629,3477.9215213,0,16494,NONE,1.7781247014331594
189.0,0,164.509,2022.2150385,3495.5367362,0,16894,NONE,1.7285682628455046
190.0,0,163.046,1944.314407,3448.0235824,0,16381,NONE,1.7733878687450368
192.0,0,158.477,1896.7731318,3404.6006061,0,16045,NONE,1.7949435011603636
193.0,0,151.19,1915.7104753,3308.2530891,0,15999,NONE,1.7269066133711712
194.0,0,154.311,1920.9289862,3349.4974131,0,16094,NONE,1.7436862253435028
195.0,0,94.453,1322.3305152,2252.9463097,0,10995,NONE,1.7037694311692155
196.0,0,160.018,2147.5660298,3725.1415357,0,17961,NONE,1.7345876606396675
198.0,0,163.73,2099.2175644,3568.449565,0,17442,NONE,1.6998950587667825
199.0,0,157.056,1972.2855541,3482.0537112,0,16592,NONE,1.765491667249443
200.0,0,154.2,1901.4150304,3255.3077759,0,15835,NONE,1.712044831798338
201.0,0,151.297,1891.3453333,3293.1080335,0,15838,NONE,1.7411458264759183
202.0,0,146.9,1819.7964773,3196.8544755,0,15284,NONE,1.7567098933190135
203.0,0,157.641,2046.6312851,3396.6516999,0,16874,NONE,1.6596304984823085
204.0,0,150.466,1907.7138227,3199.6187237,0,15782,NONE,1.6772005767466518
205.0,0,147.292,1845.6377871,3152.5098788,0,15359,NONE,1.7080869826324114
207.0,0,132.818,1640.0051952,2737.9012302,0,13547,NONE,1.6694466811528064
208.0,0,148.714,2046.0571526,3064.2009622,0,16344,NONE,1.497612595183965
209.0,0,133.736,1866.7826056,2922.4262612,0,15113,NONE,1.5654882643716874
210.0,0,147.161,2007.0413447,3148.0626201,0,16258,NONE,1.5685091034188698
211.0,0,149.189,2022.6655668,3162.485649,0,16369,NONE,1.5635237485172977
212.0,0,146.549,2051.4558619,3092.67937,0,16420,NONE,1.5075534538362665
213.0,0,143.026,1933.6440104,2996.5244328,0,15606,NONE,1.5496774052945397
215.0,0,143.7,1973.8102633,2986.775147,0,15816,NONE,1.513202764487824
216.0,0,136.322,1874.0386301,2772.0860183,0,14916,NONE,1.479204309759655
218.0,0,84.345,1475.5486631,2211.7593264,0,11790,NONE,1.4989402801214873
219.0,0,122.243,1751.8402554,2668.1976641,0,14065,NONE,1.523082744488462
220.0,0,144.104,2090.7478916,3179.2146651,0,16778,NONE,1.5206112022750968
221.0,0,145.309,2056.3542397,3119.7980114,0,16490,NONE,1.517150085899181
222.0,0,141.504,1969.7385393,2939.5284777,0,15718,NONE,1.492344501085226
223.0,0,133.339,1744.695761,2616.3197288,0,13942,NONE,1.4995850779739472
224.0,0,133.565,1761.4040658,2784.2548889,0,14302,NONE,1.580701976883106
225.0,0,134.196,1774.350382,2781.8252781,0,14371,NONE,1.567799295066176
227.0,0,132.109,1759.7556459,2725.0006583,0,14199,NONE,1.548510820038506
228.0,0,136.154,1847.6214485,2838.713946,0,14873,NONE,1.5364153454186316
229.0,0,134.196,1837.6856815,2738.3703933,0,14658,NONE,1.4901190235453223
230.0,0,125.784,1626.8041377,2503.6628305,0,13102,NONE,1.5390069231319488
231.0,0,136.842,1873.1298566,2823.6904681,0,14992,NONE,1.5074718168367698
